time,pwmL,pwmR,encL,encR
34.2511520385742,0,0,-266,-127
34.262565612793,0,0,-266,-127
34.2739753723145,0,0,-266,-127
34.2854270935059,0,0,-266,-127
34.2968444824219,0,0,-266,-127
34.3082160949707,0,0,-266,-127
34.3196258544922,0,0,-266,-127
34.3310089111328,0,0,-266,-127
34.3423805236816,0,0,-266,-127
34.3536720275879,0,0,-266,-127
34.3645706176758,0,0,-266,-127
34.3753280639648,0,0,-266,-127
34.3861808776855,0,0,-266,-127
34.397590637207,0,0,-266,-127
34.4089736938477,0,0,-266,-127
34.4204521179199,0,0,-266,-127
34.4318695068359,0,0,-266,-127
34.443244934082,0,0,-266,-127
34.454647064209,0,0,-266,-127
34.4655685424805,0,0,-266,-127
34.4717483520508,0,0,-266,-127
34.4828176498413,0,,-266,
34.493821144104,0,,-266,
34.5043525695801,0,,-266,
34.515341758728,0,,-266,
34.525897026062,0,,-266,
34.5362854003906,0,,-266,
34.5468444824219,0,,-266,
34.5578775405884,0,,-266,
34.5688886642456,0,,-266,
34.5794887542725,0,,-266,
34.5898885726929,0,,-266,
34.6004695892334,0,,-266,
34.6115207672119,0,,-266,
34.622576713562,0,,-266,
34.6332092285156,0,,-266,
34.6442728042603,0,,-266,
34.6553611755371,0,,-266,
34.6661605834961,0,,-266,
34.6770763397217,0,,-266,
34.6880655288696,0,,-266,
34.6984853744507,0,,-266,
34.7094449996948,0,,-266,
34.7204055786133,0,,-266,
34.7310409545898,0,,-266,
34.7419891357422,0,,-266,
34.7529811859131,0,,-266,
34.7635765075684,0,,-266,
34.7740211486816,0,,-266,
34.784517288208,0,,-266,
34.7955446243286,0,,-266,
34.8065528869629,0,,-266,
34.8171167373657,0,,-266,
34.8281164169312,0,,-266,
34.8391771316528,0,,-266,
34.8496770858765,0,,-266,
34.8601655960083,0,,-266,
34.8707447052002,0,,-266,
34.8812322616577,0,,-266,
34.8918724060059,0,,-266,
34.9023218154907,0,,-266,
34.9130325317383,0,,-266,
34.9240531921387,0,,-266,
34.9351205825806,0,,-266,
34.9456567764282,0,,-266,
34.9566049575806,100,,-266,
34.9675445556641,100,,-261,
34.9784927368164,100,,-254,
34.9893617630005,100,,-248,
35.0002689361572,100,,-241,
35.0112247467041,100,,-234,
35.0221166610718,100,,-227,
35.0329809188843,100,,-219,
35.0438852310181,100,,-212,
35.0549926757812,100,,-203,
35.0659885406494,100,,-195,
35.0769729614258,100,,-187,
35.0879411697388,100,,-179,
35.0989246368408,100,,-171,
35.1098890304565,100,,-163,
35.1209211349487,100,,-155,
35.1319007873535,100,,-148,
35.1428928375244,100,,-139,
35.1540288925171,100,,-131,
35.1649646759033,100,,-123,
35.1743412017822,100,,-116,
35.1853532791138,100,,-109,
35.1971092224121,100,,-101,
35.2080726623535,100,,-94,
35.2190170288086,100,,-86,
35.2299575805664,100,,-79,
35.2408924102783,100,,-71,
35.251989364624,100,,-63,
35.262996673584,100,,-55,
35.2746610641479,100,,-47,
35.2856168746948,100,,-39,
35.296576499939,100,,-31,
35.3075532913208,100,,-24,
35.3185443878174,100,,-16,
35.3295402526855,100,,-8,
35.3405170440674,100,,-1,
35.3516006469727,100,,7,
35.362548828125,100,,15,
35.3734855651855,100,,23,
35.3844127655029,100,,30,
35.3953332901001,100,,38,
35.4062690734863,100,,46,
35.4172286987305,100,,53,
35.4282054901123,100,,61,
35.4392004013062,0,,68,
35.4497852325439,0,,72,
35.4602375030518,0,,73,
35.4708528518677,0,,74,
35.4818887710571,0,,74,
35.4929285049438,0,,74,
35.5034456253052,0,,74,
35.5144567489624,0,,74,
35.5254650115967,0,,74,
35.5361566543579,0,,74,
35.5466403961182,0,,74,
35.5572414398193,0,,74,
35.5682010650635,0,,73,
35.5793361663818,0,,73,
35.5898447036743,0,,73,
35.6003370285034,0,,73,
35.6109409332275,0,,73,
35.6213531494141,0,,73,
35.6318521499634,0,,73,
35.6423616409302,0,,73,
35.6528978347778,0,,73,
35.6633214950561,0,,73,
35.6739454269409,0,,73,
35.6849575042725,0,,73,
35.6955366134644,0,,73,
35.706561088562,0,,73,
35.717604637146,0,,73,
35.728232383728,0,,73,
35.7387771606445,0,,73,
35.7494287490845,0,,73,
35.7604656219482,0,,73,
35.771520614624,0,,73,
35.7821855545044,0,,73,
35.7931652069092,0,,73,
35.8031854629517,0,,73,
35.8156490325928,0,,73,
35.8262252807617,0,,73,
35.8366775512695,0,,73,
35.8477849960327,0,,73,
35.8582372665405,0,,73,
35.8692693710327,0,,73,
35.880316734314,0,,73,
35.8909254074097,0,,73,
35.9018974304199,0,,73,
35.9124202728271,0,,73,
35.9242811203003,100,,73,
35.9352531433105,100,,71,
35.9462614059448,100,,65,
35.957221031189,100,,60,
35.9682054519653,100,,55,
35.9791088104248,100,,50,
35.9899005889893,100,,44,
36.000789642334,100,,37,
36.0117168426514,100,,28,
36.0226001739502,100,,20,
36.0335903167725,100,,12,
36.0444984436035,100,,3,
36.0554294586182,100,,-5,
36.0663967132568,100,,-14,
36.077320098877,100,,-23,
36.0882682800293,100,,-33,
36.0981845855713,100,,-42,
36.11012840271,100,,-51,
36.1210651397705,100,,-61,
36.1321048736572,100,,-70,
36.1430644989014,100,,-80,
36.1539974212646,100,,-90,
36.1649284362793,100,,-99,
36.1758556365967,100,,-109,
36.1867942810059,100,,-118,
36.1976661682129,100,,-127,
36.2085208892822,100,,-136,
36.2194480895996,100,,-146,
36.2305011749268,100,,-154,
36.2414207458496,100,,-163,
36.2523746490479,100,,-173,
36.2633018493652,100,,-182,
36.2742290496826,100,,-191,
36.2841854095459,100,,-200,
36.2960815429687,100,,-208,
36.3070011138916,100,,-217,
36.3178806304932,100,,-225,
36.3288955688477,100,,-234,
36.3398017883301,100,,-242,
36.3507251739502,100,,-251,
36.3616161346436,100,,-260,
36.3725128173828,100,,-268,
36.3834609985352,100,,-277,
36.3944435119629,100,,-285,
36.4054374694824,100,,-293,
36.4151859283447,0,,-301,
36.427188873291,0,,-305,
36.4376850128174,0,,-306,
36.4487419128418,0,,-308,
36.4595775604248,0,,-308,
36.4701957702637,0,,-308,
36.48118019104,0,,-308,
36.4921760559082,0,,-308,
36.5026264190674,0,,-308,
36.5130844116211,0,,-308,
36.5235500335693,0,,-308,
36.5345211029053,0,,-307,
36.5455284118652,0,,-307,
36.5561542510986,0,,-307,
36.5670967102051,0,,-307,
36.5780487060547,0,,-307,
36.5884914398193,0,,-307,
36.5993938446045,0,,-307,
36.610408782959,0,,-307,
36.6211223602295,0,,-307,
36.6314926147461,0,,-307,
36.6421375274658,0,,-307,
36.6531085968018,0,,-307,
36.6640605926514,0,,-307,
36.6745128631592,0,,-307,
36.6853885650635,0,,-307,
36.6964073181152,0,,-307,
36.7069435119629,0,,-307,
36.7174377441406,0,,-307,
36.7280120849609,0,,-307,
36.7389984130859,0,,-307,
36.7486839294434,0,,-307,
36.7595825195312,0,,-307,
36.7705173492432,0,,-307,
36.7810859680176,0,,-307,
36.7920379638672,0,,-307,
36.8029327392578,0,,-307,
36.8146648406982,0,,-307,
36.8252544403076,0,,-307,
36.8362045288086,0,,-307,
36.8472099304199,0,,-307,
36.8586521148682,0,,-307,
36.8691921234131,0,,-307,
36.8801441192627,0,,-307,
36.8910121917725,0,,-307,
36.9024543762207,200,,-307,
36.9134769439697,200,,-300,
36.9245376586914,200,,-289,
36.935640335083,200,,-276,
36.9467353820801,200,,-262,
36.9578666687012,200,,-247,
36.9689769744873,200,,-231,
36.9801006317139,200,,-214,
36.9911403656006,200,,-198,
37.0022583007812,200,,-181,
37.0133934020996,200,,-162,
37.0245494842529,200,,-142,
37.0357685089111,200,,-122,
37.047004699707,200,,-101,
37.0581130981445,200,,-82,
37.0691928863525,200,,-62,
37.080228805542,200,,-43,
37.0913333892822,200,,-23,
37.102560043335,200,,-2,
37.113790512085,200,,18,
37.124210357666,200,,37,
37.1353340148926,200,,57,
37.1464614868164,200,,77,
37.1576690673828,200,,98,
37.1687889099121,200,,118,
37.1800174713135,200,,138,
37.1911373138428,200,,158,
37.2022972106934,200,,178,
37.2134475708008,200,,198,
37.2246265411377,200,,219,
37.2358531951904,200,,239,
37.247034072876,200,,260,
37.2581577301025,200,,280,
37.2692337036133,200,,301,
37.2803535461426,200,,321,
37.2914848327637,200,,341,
37.3027458190918,200,,362,
37.3139400482178,200,,383,
37.3250484466553,200,,403,
37.3361549377441,200,,424,
37.3461856842041,200,,445,
37.3582401275635,200,,466,
37.369312286377,200,,486,
37.3803882598877,200,,508,
37.3919219970703,0,,528,
37.40260887146,0,,540,
37.4130821228027,0,,547,
37.4240570068359,0,,553,
37.4350337982178,0,,557,
37.4455051422119,0,,559,
37.4564170837402,0,,560,
37.4673824310303,0,,561,
37.4787902832031,0,,561,
37.489429473877,0,,561,
37.5003280639648,0,,560,
37.5112133026123,0,,560,
37.52219581604,0,,560,
37.5331211090088,0,,560,
37.5440635681152,0,,560,
37.5547943115234,0,,560,
37.5656623840332,0,,560,
37.5761852264404,0,,560,
37.5870971679687,0,,560,
37.5981616973877,0,,560,
37.6086483001709,0,,560,
37.6196479797363,0,,560,
37.6305999755859,0,,560,
37.6411972045898,0,,560,
37.6521625518799,0,,560,
37.6631546020508,0,,560,
37.6736259460449,0,,560,
37.6845684051514,0,,560,
37.6956367492676,0,,560,
37.7062129974365,0,,560,
37.717191696167,0,,560,
37.7281761169434,0,,560,
37.7385730743408,0,,560,
37.7494983673096,0,,560,
37.7604885101318,0,,560,
37.7710857391357,0,,560,
37.7820453643799,0,,560,
37.7931137084961,0,,560,
37.8035678863525,0,,560,
37.8145484924316,0,,560,
37.8255615234375,0,,560,
37.8351860046387,0,,560,
37.8471660614014,0,,560,
37.8581733703613,0,,560,
37.8686370849609,0,,560,
37.8792018890381,200,,559,
37.8901882171631,200,,552,
37.9011402130127,200,,543,
37.9121246337891,200,,533,
37.9231014251709,200,,522,
37.9341087341309,200,,511,
37.945140838623,200,,497,
37.9561767578125,200,,481,
37.9671535491943,200,,463,
37.9783172607422,200,,444,
37.9894580841064,200,,426,
38.000581741333,200,,408,
38.0116653442383,200,,389,
38.0227565765381,200,,369,
38.0338306427002,200,,349,
38.0448818206787,200,,329,
38.0560054779053,200,,308,
38.0671005249023,200,,287,
38.0782985687256,200,,266,
38.0894813537598,200,,245,
38.1007099151611,200,,223,
38.1118202209473,200,,202,
38.1229839324951,200,,180,
38.1341571807861,200,,157,
38.1452407836914,200,,136,
38.1563014984131,200,,115,
38.1673374176025,200,,94,
38.1778450012207,200,,73,
38.1890125274658,200,,51,
38.2001762390137,200,,29,
38.2113094329834,200,,7,
38.2224807739258,200,,-16,
38.23362159729,200,,-38,
38.2447605133057,200,,-60,
38.2558937072754,200,,-82,
38.2670860290527,200,,-105,
38.2776165008545,200,,-125,
38.2886810302734,200,,-147,
38.2997455596924,200,,-168,
38.3108005523682,200,,-190,
38.321870803833,200,,-211,
38.3329448699951,200,,-232,
38.3440570831299,200,,-253,
38.3550968170166,200,,-274,
38.3655529022217,0,,-294,
38.376184463501,0,,-306,
38.3867454528809,0,,-313,
38.3972091674805,0,,-318,
38.4077320098877,0,,-322,
38.4181842803955,0,,-324,
38.4286365509033,0,,-326,
38.439640045166,0,,-327,
38.4506130218506,0,,-328,
38.4612007141113,0,,-328,
38.4722576141357,0,,-328,
38.4832649230957,0,,-328,
38.493709564209,0,,-328,
38.5047206878662,0,,-327,
38.5156517028809,0,,-326,
38.5261974334717,0,,-326,
38.5371646881104,0,,-326,
38.5481300354004,0,,-326,
38.5596885681152,0,,-326,
38.5702838897705,0,,-326,
38.5812969207764,0,,-326,
38.5923614501953,0,,-326,
38.6029090881348,0,,-326,
38.6133251190186,0,,-326,
38.6238479614258,0,,-326,
38.6349010467529,0,,-326,
38.6458415985107,0,,-326,
38.656436920166,0,,-326,
38.6669254302979,0,,-326,
38.677453994751,0,,-326,
38.6883125305176,0,,-326,
38.6993045806885,0,,-326,
38.7097682952881,0,,-326,
38.7207088470459,0,,-326,
38.7316455841064,0,,-326,
38.7411842346191,0,,-326,
38.753101348877,0,,-326,
38.7641258239746,0,,-326,
38.7745971679687,0,,-326,
38.7855529785156,0,,-326,
38.7965679168701,0,,-326,
38.8071765899658,0,,-326,
38.8181247711182,0,,-326,
38.8291091918945,0,,-326,
38.8395729064941,0,,-326,
38.850866317749,300,,-326,
38.8617858886719,300,,-319,
38.8727893829346,300,,-304,
38.8838043212891,300,,-287,
38.8946895599365,300,,-267,
38.905834197998,300,,-244,
38.9169692993164,300,,-218,
38.9273815155029,300,,-194,
38.9385566711426,300,,-167,
38.9497852325439,300,,-139,
38.9611415863037,300,,-111,
38.9723453521729,300,,-84,
38.9834804534912,300,,-56,
38.9947490692139,300,,-28,
39.0059623718262,300,,1,
39.0172061920166,300,,32,
39.0284881591797,300,,65,
39.0398292541504,300,,97,
39.0506362915039,300,,128,
39.0612983703613,300,,158,
39.0718898773193,300,,188,
39.0821857452393,300,,220,
39.0943737030029,300,,250,
39.1056690216064,300,,282,
39.11696434021,300,,314,
39.1282043457031,300,,347,
39.1395320892334,300,,380,
39.150764465332,300,,413,
39.1622257232666,300,,446,
39.1735172271729,300,,479,
39.1848297119141,300,,513,
39.1961250305176,300,,546,
39.2073497772217,300,,580,
39.2186489105225,300,,613,
39.2299842834473,300,,647,
39.2411613464355,300,,680,
39.2523612976074,300,,713,
39.2637367248535,300,,746,
39.2750282287598,300,,779,
39.2862091064453,300,,811,
39.2974452972412,300,,844,
39.3087329864502,300,,876,
39.3200340270996,300,,909,
39.3312435150146,300,,942,
39.3418159484863,0,,971,
39.3524684906006,0,,991,
39.3632545471191,0,,1004,
39.3737297058105,0,,1013,
39.3842658996582,0,,1018,
39.3952655792236,0,,1020,
39.4062652587891,0,,1021,
39.4167289733887,0,,1021,
39.4277019500732,0,,1021,
39.4387493133545,0,,1021,
39.4493370056152,0,,1020,
39.460298538208,0,,1020,
39.4713096618652,0,,1020,
39.4817771911621,0,,1020,
39.4927291870117,0,,1020,
39.5036735534668,0,,1020,
39.514232635498,0,,1020,
39.5251770019531,0,,1020,
39.5361080169678,0,,1020,
39.5466156005859,0,,1020,
39.5575466156006,0,,1021,
39.5685539245605,0,,1021,
39.5791492462158,0,,1021,
39.5901012420654,0,,1021,
39.6010417938232,0,,1021,
39.6114807128906,0,,1021,
39.6223812103271,0,,1021,
39.6333446502686,0,,1021,
39.6439323425293,0,,1021,
39.654956817627,0,,1021,
39.6658744812012,0,,1021,
39.6763858795166,0,,1021,
39.6872806549072,0,,1021,
39.6978206634521,0,,1021,
39.7088451385498,0,,1021,
39.7197170257568,0,,1021,
39.7302360534668,0,,1021,
39.7412548065186,0,,1021,
39.7522811889648,0,,1021,
39.7627468109131,0,,1021,
39.7737293243408,0,,1021,
39.7846221923828,0,,1021,
39.7951583862305,0,,1021,
39.8060855865479,0,,1021,
39.8169689178467,0,,1021,
39.8286418914795,300,,1020,
39.8396453857422,300,,1008,
39.8506622314453,300,,992,
39.8616695404053,300,,976,
39.8727722167969,300,,956,
39.8838806152344,300,,932,
39.8948707580566,300,,912,
39.9059619903564,300,,888,
39.9171142578125,300,,861,
39.9283599853516,300,,834,
39.9395904541016,300,,806,
39.9508666992187,300,,776,
39.9621047973633,300,,745,
39.9732685089111,300,,713,
39.9845371246338,300,,680,
39.9958057403564,300,,646,
40.0069179534912,300,,614,
40.0181407928467,300,,581,
40.0294284820557,300,,547,
40.0407104492188,300,,513,
40.0520172119141,300,,480,
40.0632610321045,300,,446,
40.0745716094971,300,,412,
40.0858898162842,300,,378,
40.0971584320068,300,,344,
40.108304977417,300,,311,
40.1195812225342,300,,278,
40.1310577392578,300,,243,
40.1423416137695,300,,209,
40.1535530090332,300,,175,
40.1648654937744,300,,140,
40.1760787963867,300,,106,
40.1873893737793,300,,71,
40.1986885070801,300,,37,
40.2099800109863,300,,3,
40.2212944030762,300,,-32,
40.232702255249,300,,-68,
40.2441005706787,300,,-103,
40.2553462982178,300,,-138,
40.2666492462158,300,,-172,
40.2780246734619,300,,-206,
40.2892684936523,300,,-240,
40.2997455596924,300,,-270,
40.3110961914063,300,,-305,
40.3217506408691,0,,-331,
40.332405090332,0,,-346,
40.3431091308594,0,,-356,
40.3535289764404,0,,-363,
40.3641662597656,0,,-369,
40.3751773834229,0,,-372,
40.386157989502,0,,-373,
40.3965930938721,0,,-374,
40.4075202941895,0,,-375,
40.4180278778076,0,,-376,
40.4284973144531,0,,-376,
40.4394416809082,0,,-376,
40.4504890441895,0,,-376,
40.4610786437988,0,,-376,
40.4720211029053,0,,-376,
40.4829254150391,0,,-376,
40.4934177398682,0,,-376,
40.5041961669922,0,,-375,
40.5152168273926,0,,-375,
40.5256843566895,0,,-375,
40.5366649627686,0,,-375,
40.5475902557373,0,,-375,
40.5581703186035,0,,-375,
40.5690937042236,0,,-375,
40.5800247192383,0,,-375,
40.5904407501221,0,,-375,
40.6013526916504,0,,-375,
40.6122207641602,0,,-375,
40.6228408813477,0,,-375,
40.6332931518555,0,,-375,
40.6438083648682,0,,-375,
40.6548690795898,0,,-375,
40.6657772064209,0,,-375,
40.6762981414795,0,,-375,
40.6872291564941,0,,-375,
40.6982898712158,0,,-375,
40.7088127136231,0,,-375,
40.7193489074707,0,,-375,
40.7298603057861,0,,-375,
40.7408962249756,0,,-375,
40.7518253326416,0,,-375,
40.7623176574707,0,,-375,
40.7732105255127,0,,-375,
40.784236907959,0,,-375,
40.7947254180908,0,,-375,
40.8053817749024,400,,-373,
40.8164768218994,400,,-358,
40.8274917602539,400,,-337,
40.838680267334,400,,-313,
40.8491973876953,400,,-286,
40.8603096008301,400,,-254,
40.87109375,400,,-220,
40.8827095031738,400,,-183,
40.8941402435303,400,,-145,
40.9055328369141,400,,-107,
40.9169616699219,400,,-68,
40.9282207489014,400,,-30,
40.9395980834961,400,,9,
40.9509048461914,400,,48,
40.9622325897217,400,,87,
40.9735774993897,400,,126,
40.9850063323975,400,,166,
40.9963455200195,400,,206,
41.0078926086426,400,,247,
41.0185565948486,400,,288,
41.0301837921143,400,,334,
41.0416564941406,400,,380,
41.0531921386719,400,,426,
41.064697265625,400,,472,
41.0763168334961,400,,518,
41.087833404541,400,,563,
41.0993461608887,400,,607,
41.1110458374023,400,,652,
41.1225528717041,400,,697,
41.1341724395752,400,,743,
41.1456050872803,400,,788,
41.1571846008301,400,,834,
41.1686096191406,400,,878,
41.1800022125244,400,,921,
41.1914443969727,400,,966,
41.2032108306885,400,,1013,
41.2146625518799,400,,1058,
41.2251853942871,400,,1104,
41.2376041412354,400,,1148,
41.2491092681885,400,,1194,
41.2604808807373,400,,1238,
41.2720241546631,400,,1284,
41.2834300994873,400,,1329,
41.2939624786377,0,,1367,
41.3047504425049,0,,1391,
41.3155384063721,0,,1407,
41.326042175293,0,,1418,
41.3365821838379,0,,1423,
41.3475780487061,0,,1426,
41.3585720062256,0,,1426,
41.3691692352295,0,,1426,
41.3801403045654,0,,1426,
41.3911933898926,0,,1426,
41.4016780853271,0,,1426,
41.4127292633057,0,,1425,
41.423677444458,0,,1425,
41.4342651367187,0,,1425,
41.4452285766602,0,,1424,
41.4563045501709,0,,1422,
41.4668369293213,0,,1420,
41.4772663116455,0,,1420,
41.4877681732178,0,,1420,
41.4982585906982,0,,1420,
41.5093173980713,0,,1420,
41.5198421478272,0,,1421,
41.5302448272705,0,,1421,
41.5407104492188,0,,1421,
41.5517539978027,0,,1421,
41.5626564025879,0,,1421,
41.5732097625732,0,,1421,
41.5840854644775,0,,1421,
41.595157623291,0,,1421,
41.605640411377,0,,1421,
41.6166534423828,0,,1421,
41.6275329589844,0,,1421,
41.6381492614746,0,,1421,
41.6491260528565,0,,1421,
41.6601257324219,0,,1421,
41.6705379486084,0,,1421,
41.681360244751,0,,1421,
41.6924915313721,0,,1421,
41.7031135559082,0,,1421,
41.7141246795654,0,,1421,
41.7251052856445,0,,1421,
41.7355690002441,0,,1421,
41.7465209960938,0,,1421,
41.757532119751,0,,1421,
41.7681179046631,0,,1421,
41.7791538238525,400,,1420,
41.7901611328125,400,,1406,
41.801197052002,400,,1387,
41.8123054504395,400,,1365,
41.8234539031982,400,,1337,
41.8339538574219,400,,1308,
41.8449573516846,400,,1281,
41.8555850982666,400,,1252,
41.8669624328613,400,,1218,
41.8784446716309,400,,1183,
41.8898010253906,400,,1151,
41.9011135101318,400,,1116,
41.9124050140381,400,,1078,
41.9239139556885,400,,1035,
41.935359954834,400,,993,
41.946813583374,400,,951,
41.9582538604736,400,,908,
41.9695682525635,400,,865,
41.981201171875,400,,820,
41.9927177429199,400,,774,
42.0042686462402,400,,727,
42.015775680542,400,,681,
42.0272541046143,400,,634,
42.038761138916,400,,588,
42.0503177642822,400,,542,
42.0617771148682,400,,496,
42.0732803344727,400,,451,
42.0848693847656,400,,405,
42.0962409973145,400,,359,
42.1077613830566,400,,314,
42.1192531585693,400,,268,
42.1307582855225,400,,223,
42.1422691345215,400,,177,
42.1537799835205,400,,130,
42.1652545928955,400,,84,
42.1767539978027,400,,38,
42.1884880065918,400,,-10,
42.1999835968018,400,,-56,
42.2113971710205,400,,-102,
42.2228660583496,400,,-149,
42.2338085174561,400,,-193,
42.2444972991943,400,,-235,
42.2551937103272,400,,-277,
42.266040802002,0,,-320,
42.2767696380615,0,,-348,
42.2875537872315,0,,-366,
42.2980461120605,0,,-378,
42.308572769165,0,,-387,
42.3195858001709,0,,-394,
42.3305778503418,0,,-397,
42.3411083221436,0,,-399,
42.3520278930664,0,,-400,
42.3630332946777,0,,-400,
42.3735027313232,0,,-400,
42.3844738006592,0,,-400,
42.3955326080322,0,,-400,
42.4061012268066,0,,-400,
42.4170780181885,0,,-400,
42.4280204772949,0,,-400,
42.4384651184082,0,,-400,
42.4493923187256,0,,-400,
42.4603614807129,0,,-400,
42.4710216522217,0,,-400,
42.481990814209,0,,-400,
42.4929141998291,0,,-400,
42.5034332275391,0,,-400,
42.5143890380859,0,,-400,
42.5254077911377,0,,-400,
42.5359840393066,0,,-399,
42.5468654632568,0,,-399,
42.5577774047852,0,,-399,
42.5683937072754,0,,-398,
42.5793018341065,0,,-397,
42.5903129577637,0,,-396,
42.6008014678955,0,,-396,
42.6117725372315,0,,-396,
42.622636795044,0,,-396,
42.6331176757813,0,,-396,
42.6440048217773,0,,-396,
42.6549015045166,0,,-396,
42.6654491424561,0,,-396,
42.6764335632324,0,,-396,
42.6874771118164,0,,-396,
42.6981010437012,0,,-396,
42.7090969085693,0,,-396,
42.7200603485107,0,,-396,
42.7304916381836,0,,-396,
42.74143409729,0,,-396,
42.7525138854981,0,,-396,
42.7636566162109,500,,-387,
42.7747459411621,500,,-365,
42.7858695983887,500,,-338,
42.7963600158691,500,,-309,
42.8080101013184,500,,-269,
42.8196926116943,500,,-225,
42.8309535980225,500,,-182,
42.8403606414795,500,,-144,
42.8510570526123,500,,-99,
42.8626117706299,500,,-50,
42.8741931915283,500,,0,
42.8857898712158,500,,51,
42.8973579406738,500,,102,
42.9089546203613,500,,154,
42.9204578399658,500,,204,
42.9320850372315,500,,256,
42.9435653686523,500,,307,
42.9552688598633,500,,359,
42.9660568237305,500,,407,
42.9777221679688,500,,460,
42.9893779754639,500,,514,
43.0010414123535,500,,568,
43.0125541687012,500,,621,
43.0242099761963,500,,675,
43.0358047485352,500,,730,
43.0473785400391,500,,783,
43.0579223632813,500,,833,
43.0688495635986,500,,886,
43.0797100067139,500,,939,
43.0912933349609,500,,997,
43.1029376983643,500,,1056,
43.1146125793457,500,,1114,
43.1263275146484,500,,1171,
43.1379547119141,500,,1227,
43.1495094299316,500,,1282,
43.1600494384766,500,,1330,
43.1708850860596,500,,1378,
43.1817016601562,500,,1426,
43.1933536529541,500,,1480,
43.2049694061279,500,,1532,
43.2164764404297,500,,1584,
43.228141784668,500,,1637,
43.2396221160889,500,,1692,
43.2504768371582,0,,1736,
43.2612361907959,0,,1763,
43.2720813751221,0,,1782,
43.2825717926025,0,,1794,
43.2932453155518,0,,1800,
43.3042011260986,0,,1803,
43.3152332305908,0,,1804,
43.3257026672363,0,,1804,
43.3366928100586,0,,1804,
43.3477420806885,0,,1804,
43.358268737793,0,,1804,
43.3692054748535,0,,1804,
43.3801536560059,0,,1804,
43.3916568756104,0,,1804,
43.4021968841553,0,,1804,
43.4121856689453,0,,1804,
43.4241371154785,0,,1804,
43.4345607757568,0,,1804,
43.4449844360352,0,,1804,
43.455436706543,0,,1804,
43.4663772583008,0,,1804,
43.4773464202881,0,,1804,
43.4878082275391,0,,1804,
43.4987812042236,0,,1804,
43.5095729827881,0,,1804,
43.5201301574707,0,,1804,
43.5310745239258,0,,1804,
43.5419216156006,0,,1804,
43.5525245666504,0,,1804,
43.5634765625,0,,1804,
43.5744895935059,0,,1804,
43.5850849151611,0,,1804,
43.5960464477539,0,,1804,
43.6069622039795,0,,1804,
43.6174545288086,0,,1804,
43.62841796875,0,,1804,
43.6394176483154,0,,1804,
43.6500644683838,0,,1804,
43.6610412597656,0,,1804,
43.671989440918,0,,1804,
43.6824378967285,0,,1804,
43.6933498382568,0,,1804,
43.7042102813721,0,,1804,
43.7156486511231,0,,1804,
43.7261962890625,0,,1804,
43.7372932434082,500,,1797,
43.7483253479004,500,,1774,
43.7588577270508,500,,1750,
43.7694454193115,500,,1722,
43.7805614471436,500,,1684,
43.791524887085,500,,1642,
43.8026447296143,500,,1607,
43.8135089874268,500,,1570,
43.8252849578857,500,,1525,
43.8369541168213,500,,1480,
43.8483600616455,500,,1436,
43.8599586486816,500,,1388,
43.8714923858643,500,,1337,
43.8831901550293,500,,1285,
43.8948459625244,500,,1232,
43.9064769744873,500,,1178,
43.9169654846191,500,,1129,
43.9278526306152,500,,1078,
43.9388847351074,500,,1025,
43.9505252838135,500,,968,
43.9610176086426,500,,917,
43.9719371795654,500,,862,
43.9828491210938,500,,807,
43.9945240020752,500,,749,
44.0050163269043,500,,696,
44.0159225463867,500,,641,
44.0269222259522,500,,585,
44.037425994873,500,,533,
44.0483417510986,500,,479,
44.0593166351318,500,,424,
44.0698528289795,500,,371,
44.0808200836182,500,,316,
44.0917091369629,500,,261,
44.1034088134766,500,,203,
44.113941192627,500,,150,
44.1240425109863,500,,98,
44.1345825195313,500,,45,
44.145528793335,500,,-10,
44.1564178466797,500,,-66,
44.1673336029053,500,,-122,
44.1777763366699,500,,-174,
44.1887531280518,500,,-229,
44.1996746063232,500,,-284,
44.2114543914795,500,,-343,
44.2221488952637,0,,-392,
44.2329368591309,0,,-423,
44.2437019348145,0,,-443,
44.2543201446533,0,,-456,
44.2649936676025,0,,-466,
44.275484085083,0,,-474,
44.2861614227295,0,,-478,
44.2971477508545,0,,-480,
44.3081588745117,0,,-481,
44.3187103271484,0,,-481,
44.3296375274658,0,,-481,
44.3406009674072,0,,-481,
44.3511810302734,0,,-480,
44.3621368408203,0,,-480,
44.3730278015137,0,,-480,
44.3834857940674,0,,-480,
44.3944339752197,0,,-480,
44.4054012298584,0,,-480,
44.4160175323486,0,,-480,
44.426929473877,0,,-480,
44.4378814697266,0,,-480,
44.4484367370606,0,,-480,
44.4594039916992,0,,-480,
44.4704341888428,0,,-480,
44.4810237884522,0,,-480,
44.49192237854,0,,-480,
44.5028343200684,0,,-480,
44.5134086608887,0,,-480,
44.523853302002,0,,-479,
44.5344257354736,0,,-479,
44.5453414916992,0,,-479,
44.5558929443359,0,,-479,
44.5663242340088,0,,-478,
44.5768203735352,0,,-478,
44.5878810882568,0,,-478,
44.5988159179688,0,,-478,
44.6093425750732,0,,-478,
44.6203784942627,0,,-478,
44.6313858032227,0,,-478,
44.6419696807861,0,,-478,
44.6523742675781,0,,-479,
44.6628971099854,0,,-480,
44.6739368438721,0,,-480,
44.6848564147949,0,,-480,
44.6953277587891,0,,-480,
44.706226348877,100,,-480,
